Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3164,4,8,306,22,1057,210,225,153,2375,Neota,C7202,0
2657,58,22,90,51,2521,230,187,79,2391,Commanche,C4703,1
2972,307,10,481,56,5351,192,234,182,1940,Rawah,C7745,1
3257,341,14,366,80,4612,191,219,167,859,Commanche,C7756,0
3221,344,16,511,30,3305,186,213,165,3316,Rawah,C7746,0
3253,34,19,95,0,2550,214,196,112,1552,Commanche,C7700,0
3504,256,12,371,153,3451,193,247,193,1205,Rawah,C8776,0
2816,308,6,182,40,2006,204,236,171,3036,Rawah,C7746,0
2356,214,22,124,54,1090,193,254,189,124,Cache,C2717,2
3572,318,26,324,160,3132,144,207,198,1460,Rawah,C8776,0
2970,234,7,85,-7,2707,209,246,175,366,Commanche,C7756,1
2768,62,9,216,37,1624,228,221,125,2294,Rawah,C4744,1
3011,58,10,124,4,2854,228,218,123,768,Rawah,C7745,0
2817,101,14,90,15,3550,243,220,104,1883,Commanche,C7756,1
2624,70,18,218,6,1150,237,203,91,134,Rawah,C7201,1
3267,54,6,684,62,3342,224,226,137,4306,Rawah,C7202,0
3151,167,10,127,17,878,229,244,146,2205,Neota,C7202,0
2755,50,8,524,68,1816,224,223,134,2037,Rawah,C4744,1
2507,270,17,256,81,534,174,244,208,247,Cache,C4703,5
3179,217,14,240,18,646,204,253,182,2534,Neota,C7756,0
2778,5,15,277,19,2694,200,210,146,234,Commanche,C4703,0
2566,336,9,30,2,953,201,229,167,1031,Commanche,C7102,5
2675,86,8,433,-39,684,232,227,129,85,Commanche,C2705,5
3049,262,17,636,236,1907,175,246,209,750,Commanche,C4758,1
3136,183,13,120,27,2919,223,248,155,3337,Rawah,C7746,0
2911,60,10,153,-1,3448,228,219,123,4111,Rawah,C4744,1
3021,357,33,300,16,2249,150,161,134,3007,Commanche,C7755,1
2309,303,14,108,27,1507,180,232,193,661,Cache,C4703,5
3225,211,4,228,16,5597,216,244,164,1154,Rawah,C7745,0
2608,103,19,268,77,866,248,212,85,516,Rawah,C7746,1
2987,332,14,67,12,902,187,222,174,2543,Commanche,C7201,0
3042,72,2,283,13,1209,222,234,149,2721,Rawah,C7745,1
2985,127,10,324,20,5711,237,234,127,3749,Rawah,C7745,1
3222,281,1,90,4,3247,215,238,161,1708,Rawah,C7201,0
3297,31,11,408,74,4476,217,216,133,1991,Commanche,C7201,0
2991,37,9,300,26,5198,220,220,135,5766,Rawah,C4744,1
3310,6,11,659,136,743,207,219,149,503,Neota,C7757,0
2852,332,6,361,54,2125,207,233,165,1892,Rawah,C7202,1
3303,203,10,450,80,2941,215,249,168,3241,Commanche,C7756,1
2999,22,9,268,-22,1377,215,221,143,812,Commanche,C7700,1
3364,22,13,30,0,1595,212,213,136,3415,Neota,C8703,0
2936,45,17,216,33,4606,222,200,106,1661,Rawah,C7746,1
2676,96,6,0,0,361,231,231,133,430,Rawah,C7202,0
3031,132,6,67,5,2069,230,237,140,1739,Commanche,C7756,1
3012,99,30,400,172,731,252,182,35,1142,Commanche,C7757,0
2987,268,21,150,26,3384,162,243,218,1836,Commanche,C7700,0
3229,89,13,30,0,4068,239,219,108,3371,Commanche,C7201,6
3288,352,11,85,14,1421,200,221,159,757,Rawah,C8771,0
3125,130,16,660,84,979,244,230,110,1964,Commanche,C7757,1
2262,105,27,108,46,1624,253,194,50,242,Cache,C2704,2
3200,45,5,127,-13,2554,222,228,142,2546,Rawah,C7202,0
2949,101,18,108,-27,361,247,214,89,1233,Rawah,C7746,1
2753,168,8,210,17,765,227,243,150,524,Commanche,C7790,1
3154,90,5,124,15,641,227,232,139,2534,Neota,C7202,1
3084,61,6,85,-3,1693,225,228,137,757,Commanche,C7755,0
2653,30,5,240,10,1200,218,228,146,5867,Rawah,C7745,1
2555,39,29,277,-44,969,208,164,74,1065,Commanche,C4703,5
2304,245,35,470,-25,700,129,241,234,819,Cache,C2702,2
2576,78,13,330,38,510,236,216,109,2876,Rawah,C7745,1
2662,88,18,272,-7,1131,244,209,88,1707,Rawah,C7746,1
3074,52,9,323,67,1583,225,221,130,2224,Rawah,C7745,1
2820,26,29,0,0,4045,193,164,92,807,Rawah,C7202,0
3064,52,20,362,96,1698,226,193,92,3510,Commanche,C7757,0
2803,197,23,417,22,1664,206,252,169,1503,Commanche,C2705,1
3393,90,9,400,30,700,233,227,125,674,Neota,C8776,0
2408,261,30,60,22,741,134,239,235,1498,Cache,C4703,1
3364,306,13,870,204,4417,183,232,189,2658,Commanche,C8771,6
2955,311,13,443,59,4345,183,230,187,5721,Rawah,C4744,1
3413,194,12,769,207,2148,218,250,164,1050,Commanche,C7756,0
3139,256,12,313,73,5747,193,247,193,2316,Rawah,C7746,1
3199,314,17,201,60,2550,173,225,191,335,Commanche,C7757,0
2732,122,18,218,55,1784,248,222,95,2305,Commanche,C4703,1
2975,345,14,255,-2,6206,191,217,164,3157,Rawah,C7102,1
3125,2,18,242,20,2830,193,203,146,1090,Commanche,C7700,0
2855,23,16,67,13,2632,208,203,128,2398,Commanche,C7201,0
2919,313,15,108,5,4777,177,227,190,1794,Rawah,C7202,4
2988,176,18,162,43,5836,227,247,145,3852,Rawah,C7746,1
2729,300,25,150,62,1974,141,220,215,258,Commanche,C7757,1
3121,278,10,192,14,1146,193,242,189,1560,Neota,C7700,1
3090,314,17,484,299,1001,173,225,191,1353,Commanche,C7757,0
3092,114,25,216,30,3834,253,205,64,700,Rawah,C7745,1
3296,314,15,616,78,4524,180,228,187,1048,Commanche,C8772,0
3055,106,7,258,-2,2894,232,232,132,834,Rawah,C7202,1
2780,117,3,228,12,2809,225,236,146,2131,Rawah,C4744,1
3293,57,12,127,-5,2751,228,215,119,2568,Rawah,C7745,0
2840,276,22,60,17,2187,156,238,220,953,Commanche,C7101,4
2896,333,9,60,16,1788,200,229,168,1465,Commanche,C7756,4
3121,320,8,256,-25,752,198,232,173,1154,Neota,C7202,0
2975,324,11,285,-7,2932,193,229,175,2032,Rawah,C7745,1
3022,81,10,285,53,5251,233,223,121,890,Rawah,C7746,1
3065,39,10,450,66,2908,221,219,132,1800,Commanche,C7756,1
3166,15,11,618,149,1758,210,216,142,2580,Commanche,C7755,0
2972,342,11,120,32,1383,197,223,165,532,Commanche,C7202,0
2702,345,27,216,147,1734,158,187,161,1465,Commanche,C4758,5
2607,84,11,120,5,1565,235,222,117,1065,Commanche,C2703,2
2985,98,5,108,13,6096,228,233,138,3290,Rawah,C7745,1
3198,50,4,283,-26,4065,221,231,146,1276,Rawah,C8771,0
2524,112,15,190,41,524,245,223,103,247,Cache,C2717,1
2635,69,6,150,-7,1050,226,228,136,5875,Rawah,C7745,1
3087,270,17,170,19,1480,174,244,208,1921,Commanche,C7202,1
2712,108,2,335,45,1022,223,236,149,1711,Rawah,C4744,1
2837,95,11,162,32,2430,238,223,114,2969,Rawah,C7745,1
2811,120,5,297,13,450,229,235,140,525,Rawah,C7746,4
3130,54,24,660,70,1518,226,183,78,2268,Commanche,C7757,0
3204,270,9,569,87,774,195,244,187,732,Commanche,C7202,1
2691,37,7,175,13,2216,220,224,139,1892,Commanche,C7756,5
3177,97,10,495,139,437,237,225,119,1616,Rawah,C7201,1
2130,71,14,0,0,987,235,213,107,1436,Cache,C6102,3
3211,268,6,0,0,5086,204,243,178,454,Rawah,C8771,0
2212,251,38,108,82,633,114,235,241,700,Cache,C4703,2
3053,350,16,201,54,1583,188,210,159,2147,Rawah,C7745,0
2297,97,17,85,24,330,246,212,89,1599,Cache,C2705,3
3310,152,17,330,19,1677,239,238,122,3167,Neota,C7202,1
3155,119,5,384,62,5185,228,235,141,323,Rawah,C7745,1
3058,3,13,339,47,1218,202,215,149,2436,Commanche,C7201,0
3237,135,9,454,-13,2858,234,237,134,216,Commanche,C7756,1
3248,135,7,470,-25,793,231,237,139,3048,Neota,C7202,1
2942,122,4,85,3,1266,228,236,143,532,Commanche,C7202,1
2488,194,11,30,2,902,219,249,163,1233,Commanche,C6102,5
3237,270,32,127,38,2255,122,231,239,3009,Rawah,C7745,0
2703,108,10,258,17,1187,238,228,120,2089,Rawah,C7745,1
3141,259,11,242,29,1846,193,246,192,2590,Commanche,C7756,1
3145,169,2,150,27,5492,221,240,155,577,Rawah,C7745,0
2924,305,28,108,34,711,132,212,214,2620,Rawah,C7745,0
3179,332,5,120,5,642,209,234,163,1041,Neota,C7201,0
3352,24,21,466,137,2135,203,190,116,2034,Rawah,C8772,0
2888,99,23,192,77,2370,250,202,68,1734,Commanche,C4758,1
3114,127,7,153,9,1383,232,236,136,1767,Commanche,C7756,1
3130,292,4,0,0,503,207,239,170,2583,Neota,C7101,0
2936,54,2,30,0,1761,220,234,150,301,Commanche,C7756,1
2762,359,10,0,0,1337,205,221,154,2177,Commanche,C7102,0
3319,3,16,60,3,1500,197,208,146,1766,Neota,C7202,0
3219,154,29,120,35,1677,240,227,95,443,Commanche,C8772,6
2304,37,12,339,33,871,219,212,126,582,Cache,C2703,2
2611,182,15,30,3,2070,223,249,154,1146,Commanche,C6102,0
2997,15,5,108,11,4019,215,229,150,782,Rawah,C7745,1
3177,127,19,474,250,1842,248,224,97,2899,Commanche,C7757,0
3010,68,13,210,-11,1165,233,214,112,741,Commanche,C7756,0
2962,101,7,30,3,4568,233,230,130,2434,Rawah,C7202,0
3221,113,17,190,23,1691,247,221,97,1452,Neota,C7202,0
3285,225,13,840,175,1150,201,252,185,2912,Commanche,C7756,0
3221,321,14,659,149,3229,184,226,182,1895,Commanche,C7755,0
3210,61,9,30,5,2828,227,222,128,2721,Rawah,C7745,0
3073,355,8,30,4,4245,207,225,157,2255,Rawah,C7745,1
3071,62,15,153,28,4894,231,209,106,560,Rawah,C7745,0
3002,342,7,283,22,4711,206,230,162,150,Rawah,C7102,1
2983,55,11,150,-3,1537,227,216,121,1988,Rawah,C7746,1
3181,348,15,426,94,3121,191,214,161,1651,Commanche,C7755,0
2974,312,14,390,53,1632,182,229,187,495,Commanche,C7755,1
2771,341,31,255,115,2138,141,178,166,2509,Rawah,C7745,1
2994,34,7,162,4,3565,219,225,142,5342,Rawah,C7745,1
2632,344,12,212,65,1129,195,221,164,797,Rawah,C7745,1
3119,290,11,180,-1,2184,189,239,190,1964,Commanche,C7756,1
2896,66,24,67,19,4955,235,186,69,182,Rawah,C7746,1
2809,225,0,182,21,1047,218,238,157,1057,Commanche,C4704,1
3165,280,39,443,59,1516,90,212,246,3072,Rawah,C7745,0
3031,305,10,150,20,3260,194,235,181,300,Rawah,C7745,0
2118,348,23,258,23,451,172,196,159,793,Cache,C4703,5
3025,45,22,234,60,5096,220,186,90,2382,Rawah,C7745,0
2177,96,23,30,12,120,250,200,66,664,Cache,C2702,2
3178,0,8,162,-7,1538,209,226,155,789,Neota,C7756,0
2797,8,13,170,24,1598,204,213,145,1392,Rawah,C4744,1
2797,54,18,30,-1,242,228,197,96,1451,Rawah,C7745,4
3091,337,14,60,6,390,189,221,170,765,Neota,C7202,0
2625,347,21,108,51,552,176,201,160,2016,Rawah,C7745,1
2750,61,6,301,0,1816,225,228,137,633,Rawah,C4744,1
2591,93,16,190,35,684,243,214,96,2256,Rawah,C4744,1
3244,245,15,664,178,6128,189,251,198,2012,Rawah,C7745,1
2666,141,13,30,3,1997,239,236,124,5185,Rawah,C7745,1
2936,334,19,30,14,5641,173,211,176,4129,Rawah,C7700,1
3287,51,7,618,126,1138,224,225,137,1816,Neota,C4758,0
3143,40,8,350,57,5011,221,223,137,384,Rawah,C7745,1
2851,196,9,42,6,2162,218,248,163,2402,Commanche,C6102,1
2762,107,19,162,-16,2014,248,215,88,1080,Commanche,C4703,1
3282,319,35,258,68,2670,109,183,202,2627,Rawah,C8772,0
2686,21,17,420,-61,1329,207,201,127,1776,Rawah,C7746,1
2884,357,10,319,52,2496,204,221,155,2420,Rawah,C7745,1
2760,320,11,108,19,2461,191,229,178,426,Commanche,C7757,1
3274,94,14,648,-1,904,241,218,103,5581,Neota,C7201,0
3012,27,15,819,117,1343,212,207,128,1945,Commanche,C7757,0
2837,61,19,95,32,3450,232,197,90,2649,Rawah,C7202,0
2970,54,17,234,88,1289,228,202,102,983,Commanche,C7756,1
3162,135,7,120,-2,3589,231,237,138,4690,Rawah,C7745,0
3035,258,13,85,21,1765,187,247,198,1465,Commanche,C7202,0
3062,267,5,85,0,2095,207,242,173,1383,Commanche,C7202,0
2843,203,27,108,34,1342,195,252,177,2676,Commanche,C2705,4
3021,18,9,799,102,5435,213,220,144,5490,Rawah,C4744,1
2894,72,27,212,70,365,238,176,52,366,Commanche,C7757,1
3418,321,10,384,59,5332,193,230,176,3396,Commanche,C8771,6
2794,53,9,258,16,1846,226,220,128,1575,Rawah,C7745,1
2926,69,12,85,15,3882,232,217,115,5039,Rawah,C7746,0
3251,59,25,446,8,1518,229,179,68,4895,Neota,C7201,0
3231,68,11,150,3,3005,232,218,117,2496,Rawah,C7745,0
3012,341,16,272,102,1788,184,214,168,2579,Commanche,C7756,1
2949,331,10,216,43,1022,197,228,170,2856,Rawah,C7201,0
3367,82,3,666,133,1842,224,233,144,1922,Rawah,C8771,0
3186,150,13,404,84,339,236,239,130,4723,Neota,C7201,1
2491,46,14,108,47,1180,224,208,115,837,Commanche,C4703,2
3401,121,18,485,-63,1981,248,222,94,2902,Neota,C8772,0
3241,278,9,845,66,4160,196,242,185,2489,Rawah,C7202,0
2685,27,7,42,0,616,218,225,144,1425,Rawah,C4744,0
3257,27,7,162,37,5978,218,225,144,518,Rawah,C7201,0
3016,79,6,977,218,2800,228,229,135,1114,Commanche,C7790,1
2404,105,25,162,63,957,252,200,59,1022,Cache,C2706,2
3171,181,19,180,80,3576,223,248,150,582,Commanche,C7757,1
2959,23,11,324,62,3882,214,217,138,5356,Rawah,C7745,1
2933,74,22,42,-13,525,240,193,73,458,Rawah,C7201,0
2060,46,42,127,107,192,195,116,18,319,Cache,C4703,2
3246,354,11,319,82,2509,202,221,157,2555,Commanche,C7700,0
3263,225,14,247,35,450,200,252,187,1296,Neota,C8776,1
2205,57,33,150,-32,870,222,153,40,931,Cache,C2706,5
2694,87,9,30,0,700,234,225,123,1379,Rawah,C4744,0
3345,301,22,210,37,2335,152,224,210,2362,Commanche,C7201,0
3033,285,18,67,13,485,167,237,209,979,Commanche,C7756,1
2243,290,27,162,77,904,133,224,225,474,Cache,C2702,2
3007,220,7,30,0,5474,212,247,172,2173,Rawah,C7201,0
2975,270,1,467,16,3573,215,239,161,1040,Rawah,C7745,1
2971,56,7,361,53,3684,225,226,135,1574,Rawah,C7745,1
3179,316,25,497,13,696,147,211,200,1776,Neota,C7757,0
2910,188,9,60,9,4119,221,247,159,4177,Rawah,C7745,1
2634,183,5,362,208,2049,221,243,157,430,Commanche,C2703,2
2706,0,16,0,0,2938,194,208,149,1931,Rawah,C7745,1
3037,176,12,150,10,6491,226,246,152,3009,Rawah,C7745,1
3103,28,9,240,14,1575,217,220,138,2916,Commanche,C7755,0
2800,345,33,247,91,1207,138,170,159,1761,Commanche,C7700,1
2611,340,29,108,36,811,147,185,169,2233,Rawah,C7745,1
3357,82,12,124,9,2357,237,219,111,1121,Commanche,C8772,6
3073,32,9,371,-14,1535,218,221,139,2981,Rawah,C7745,0
2698,53,14,323,-29,1358,227,209,112,3800,Rawah,C4744,1
3116,10,25,351,9,1560,184,180,125,1638,Commanche,C7757,1
2914,130,19,85,25,3840,247,226,100,2609,Rawah,C7745,1
3314,316,15,408,91,4370,179,226,187,2047,Commanche,C7201,0
3103,66,15,170,49,2896,233,209,104,5854,Rawah,C7745,0
2797,75,11,300,36,1493,234,218,115,1116,Commanche,C4704,1
3204,318,20,430,38,677,164,218,192,1842,Neota,C7757,0
2775,145,16,180,11,981,240,236,120,742,Commanche,C2703,2
3299,16,12,391,107,1206,209,214,140,1798,Rawah,C7201,0
3343,42,13,201,9,3561,222,211,122,2727,Commanche,C8772,6
2870,66,9,190,16,5049,229,221,124,4265,Rawah,C6101,1
2991,70,5,395,26,4362,225,230,140,4726,Rawah,C4744,1
3131,349,10,492,85,5145,202,224,160,781,Rawah,C7745,1
3276,301,36,124,11,2952,99,199,227,2377,Rawah,C8772,0
2584,101,14,127,43,841,243,220,104,3403,Rawah,C7745,1
3126,7,21,849,78,2774,190,193,135,2372,Commanche,C7700,1
2771,124,11,170,19,1595,238,232,124,2837,Rawah,C7745,1
3011,288,5,192,51,417,207,239,171,552,Neota,C7201,1
2875,212,16,295,151,2713,204,254,181,1032,Commanche,C2705,1
2831,60,27,361,67,1158,230,174,60,2011,Commanche,C7757,1
3408,80,13,579,251,1541,237,215,107,882,Commanche,C8776,6
3027,281,13,30,5,1416,183,241,197,2524,Commanche,C7201,0
3040,338,22,553,186,5094,167,203,172,492,Rawah,C7745,1
3273,73,8,180,-20,4078,230,225,128,2163,Rawah,C8771,0
2529,331,25,234,101,870,152,200,182,1719,Commanche,C4703,1
2941,99,5,30,3,3872,228,233,140,1935,Rawah,C7102,0
3398,41,21,582,49,3489,217,189,98,1595,Commanche,C8772,6
3172,190,4,324,20,6107,220,243,159,1031,Rawah,C7745,0
3398,288,8,301,25,2190,197,239,182,2547,Commanche,C8771,6
3156,45,8,488,87,4395,223,223,135,2128,Rawah,C7745,1
3021,135,1,845,102,5964,220,238,154,3288,Rawah,C7102,1
2988,42,7,42,8,4480,221,225,138,134,Rawah,C7745,1
2887,66,18,661,199,666,234,200,90,2365,Rawah,C7745,1
3126,88,20,255,60,1712,245,204,80,2658,Rawah,C7745,1
2478,208,31,85,40,297,182,250,184,1026,Commanche,C2704,1
2729,359,12,201,95,2405,202,219,153,6900,Rawah,C7745,0
2781,55,20,228,5,1231,228,193,90,2280,Commanche,C7757,1
2419,209,24,0,0,1731,194,254,184,300,Commanche,C6101,5
2744,342,16,120,33,3073,186,214,166,1784,Rawah,C7745,1
3172,0,9,421,86,3055,207,223,154,1650,Commanche,C7755,0
2959,99,15,162,33,2128,244,218,99,886,Rawah,C7746,1
2940,325,13,0,0,4143,186,225,178,467,Rawah,C7102,0
3035,108,3,1100,235,2890,225,236,146,1207,Commanche,C7790,1
3109,90,20,277,-59,1020,246,204,78,972,Rawah,C7745,1
2995,81,7,90,13,2766,230,227,129,807,Rawah,C7745,0
2913,115,13,134,40,1620,242,227,113,2088,Commanche,C7755,1
2215,342,23,228,69,408,167,199,167,371,Cache,C4703,1
2742,81,19,42,8,2274,242,202,82,301,Commanche,C4758,1
2651,326,27,134,42,1860,144,200,189,2654,Commanche,C4703,5
2814,156,31,95,52,3824,237,226,93,5589,Rawah,C7746,1
2910,62,9,108,23,1668,228,221,125,2643,Commanche,C7756,1
3212,14,19,67,9,1575,200,199,131,2452,Rawah,C7745,0
3170,112,5,67,-1,2143,229,234,139,4194,Neota,C7101,0
2939,137,11,661,49,4652,237,236,128,5294,Rawah,C4744,1
3168,135,9,210,-3,3695,235,236,133,4621,Rawah,C7745,0
2711,42,12,30,-1,2070,222,213,125,1310,Rawah,C4744,1
2639,140,7,67,8,1697,231,238,139,342,Commanche,C4704,1
3258,301,20,30,17,3632,161,227,205,1650,Rawah,C7745,0
3234,270,12,390,57,2975,188,244,195,939,Commanche,C7756,1
2752,316,13,108,19,1556,184,228,183,2509,Rawah,C7745,1
2931,90,10,150,12,4543,235,224,120,4371,Rawah,C7745,1
2832,222,28,382,69,3235,174,253,203,1608,Commanche,C2705,2
2479,245,25,150,52,1339,160,250,220,631,Cache,C4703,5
3105,221,22,228,84,3197,189,254,195,1208,Commanche,C7757,1
3152,104,21,642,-42,592,250,209,78,1074,Neota,C7101,1
2216,39,12,324,161,534,220,213,126,361,Cache,C2703,2
2840,227,8,819,77,2221,209,248,176,1682,Commanche,C6102,4
3139,74,12,408,31,5370,235,216,111,1142,Rawah,C7745,1
2795,350,24,175,47,1222,170,193,156,1082,Commanche,C7757,0
3382,9,8,295,114,5234,211,224,150,618,Rawah,C8772,0
3286,89,14,120,1,1572,241,216,102,1934,Rawah,C8771,0
3003,108,2,285,18,1980,221,237,151,1142,Commanche,C7756,1
2981,84,6,30,4,1142,229,229,133,1718,Commanche,C7202,1
2762,145,31,85,40,3372,245,217,75,1584,Rawah,C7745,1
3006,246,18,484,110,5381,180,251,206,1027,Rawah,C7746,1
2601,167,15,443,83,2333,231,244,140,395,Commanche,C2703,2
2974,346,4,0,0,218,212,233,159,67,Neota,C7202,0
2800,15,11,30,4,1627,211,218,143,1734,Commanche,C6102,4
2850,76,21,242,98,3763,240,196,76,5601,Rawah,C4744,1
2605,22,13,331,25,1630,212,212,135,1869,Commanche,C4704,5
3185,313,10,108,2,785,194,233,179,911,Neota,C7201,0
3329,151,11,371,64,1613,234,240,136,2952,Rawah,C7745,0
2315,41,30,170,99,642,208,160,67,997,Cache,C4703,5
2199,331,38,134,73,870,108,166,181,470,Cache,C4703,2
2896,47,9,150,19,1597,224,220,130,1033,Commanche,C7756,1
3139,104,4,42,0,3018,226,234,143,3433,Rawah,C7202,0
3057,349,4,420,66,5783,213,233,158,4818,Rawah,C4744,1
2885,55,18,108,15,1690,229,199,97,2601,Commanche,C7700,0
3071,283,9,108,15,1572,194,241,186,1931,Commanche,C7202,0
2399,292,12,124,28,638,186,238,191,1401,Cache,C4704,5
3269,348,9,330,111,5026,203,225,161,1690,Rawah,C7745,0
3059,278,14,60,12,799,180,241,201,1624,Commanche,C7202,1
3045,315,9,430,76,5474,197,233,176,895,Rawah,C7745,1
3252,56,7,607,176,765,225,225,134,1082,Rawah,C7201,0
3021,157,8,150,0,5298,229,241,145,1829,Rawah,C7745,1
3041,2,20,927,261,1020,189,199,144,1490,Commanche,C7700,0
3147,115,15,350,58,234,245,224,103,3811,Neota,C7201,1
3136,135,3,0,0,4579,224,238,149,1922,Rawah,C7101,0
2941,89,16,85,12,2343,243,212,95,1899,Commanche,C7700,1
2973,43,23,90,-5,457,217,184,91,1165,Rawah,C7745,0
2916,238,9,108,10,5067,204,248,181,1616,Rawah,C7745,1
2677,10,19,0,0,2442,196,199,136,2356,Rawah,C6101,1
3033,10,8,218,34,2810,211,224,149,1745,Commanche,C7756,1
2977,333,13,361,75,1557,189,223,173,2483,Commanche,C7756,1
3651,137,18,912,396,2669,245,230,107,1032,Rawah,C8776,0
2944,318,22,182,-31,1357,159,215,194,560,Commanche,C7202,1
3088,280,8,361,83,2613,198,241,183,1772,Commanche,C7756,1
3210,235,6,127,15,6026,210,245,173,1557,Rawah,C7202,1
3282,22,8,365,70,5158,215,224,145,242,Rawah,C8771,0
2759,8,24,600,135,1554,184,185,131,751,Rawah,C7202,1
3196,25,20,108,17,4207,206,194,118,3206,Rawah,C7745,0
3278,342,12,638,218,3070,196,222,165,3364,Commanche,C7755,1
2412,289,19,242,87,242,162,234,210,525,Cache,C4703,2
2975,189,10,210,23,4431,221,247,160,5460,Rawah,C4744,1
2844,311,19,108,8,2554,165,223,197,1443,Commanche,C7700,1
3313,254,10,277,-2,3573,197,247,189,1825,Commanche,C7756,0
2956,90,5,30,2,942,227,232,139,108,Commanche,C7756,1
2455,12,17,361,71,552,200,203,136,1158,Cache,C4703,5
2719,108,13,127,22,2040,242,224,109,361,Commanche,C4703,1
2980,323,22,480,126,5057,160,212,189,450,Rawah,C7745,1
3140,270,11,474,89,3060,192,244,192,361,Commanche,C7756,0
2707,144,4,323,37,1181,226,239,147,2929,Rawah,C4744,1
2936,16,4,277,-2,1537,216,231,152,228,Commanche,C7202,1
2925,335,17,391,121,2062,180,216,174,1155,Commanche,C7757,0
2560,52,11,404,112,573,226,217,124,1087,Commanche,C2703,5
3268,95,16,277,46,408,244,214,94,738,Neota,C7700,1
3009,174,21,277,71,690,227,245,139,1708,Commanche,C7757,1
2975,120,9,30,-2,5272,236,233,128,2177,Rawah,C6101,0
2859,315,23,170,52,4638,152,214,199,323,Rawah,C7745,1
3081,103,10,781,27,2496,237,227,120,2190,Commanche,C7756,0
3081,3,12,42,6,3797,203,216,150,1900,Commanche,C7700,0
3021,135,15,134,18,3147,242,233,116,607,Rawah,C7745,0
3040,167,11,297,39,1489,229,244,146,576,Commanche,C4758,0
3242,100,4,552,213,2848,227,234,142,3059,Commanche,C7755,0
3014,234,6,810,114,5936,210,246,173,3845,Rawah,C7745,1
3224,103,15,558,84,703,244,220,101,2656,Rawah,C7201,0
2707,307,15,234,46,1008,179,230,191,1595,Rawah,C7745,1
3063,102,6,67,-4,1211,230,233,137,3194,Commanche,C7202,0
3226,103,14,666,110,2223,243,221,103,2628,Commanche,C7700,0
3123,127,9,90,7,631,236,234,129,2094,Rawah,C7202,0
2838,73,12,30,7,2489,234,217,113,2598,Rawah,C7202,0
3609,119,26,892,354,2659,253,207,64,994,Rawah,C8776,0
2894,84,4,30,-3,3625,226,232,141,4996,Rawah,C7102,1
3593,21,15,725,181,2790,208,206,132,1463,Rawah,C8776,0
3233,90,3,495,23,4669,224,234,146,2376,Rawah,C8771,0
3340,90,19,212,55,1794,245,206,81,1836,Rawah,C8772,0
2530,31,8,30,-1,845,218,222,140,767,Rawah,C4201,0
3004,355,9,633,32,4149,206,224,157,4420,Rawah,C7745,1
3332,63,10,95,9,2795,229,221,124,2402,Rawah,C7745,6
2968,94,11,518,8,1159,237,224,117,1988,Rawah,C4744,1
2854,13,9,108,17,3778,212,222,148,6423,Rawah,C7745,1
3311,351,12,134,43,3379,199,220,159,1717,Rawah,C8771,0
3417,160,9,742,178,2947,230,242,144,2133,Commanche,C8771,6
2937,67,17,90,20,2067,235,205,97,2224,Commanche,C7756,0
3084,18,10,150,18,2443,212,218,142,2296,Commanche,C7756,0
2978,172,7,450,69,5429,225,244,152,4045,Rawah,C7745,1
3224,294,9,127,21,4612,194,238,184,481,Rawah,C8771,0
3216,242,9,514,106,1405,202,248,184,2547,Commanche,C7755,0
2778,55,13,301,111,2936,228,211,114,6438,Rawah,C4744,0
2855,354,22,212,80,2176,177,195,152,1224,Commanche,C4758,1
2988,322,11,404,157,5299,193,229,176,5098,Rawah,C7700,1
2831,212,23,67,18,1440,193,254,186,2220,Commanche,C4758,1
3266,315,10,361,41,810,193,232,178,1621,Neota,C7202,0
2814,31,14,309,84,42,216,209,126,895,Commanche,C4704,1
2911,104,14,485,79,618,242,222,107,1425,Commanche,C4704,1
3068,260,14,408,63,5965,184,247,201,1731,Rawah,C7745,1
2899,78,21,127,45,4977,242,195,74,162,Rawah,C7746,1
3212,37,16,108,0,1848,218,203,117,4577,Neota,C7201,0
3191,197,22,408,37,3321,208,252,168,940,Commanche,C7757,0
3262,61,26,283,83,1661,231,177,63,2588,Commanche,C7757,0
2872,9,25,474,59,3346,184,182,128,2467,Commanche,C4703,0
3125,328,26,408,123,573,150,201,186,1944,Commanche,C7201,0
3146,350,7,390,77,234,208,228,159,1269,Rawah,C7201,1
3155,196,20,175,59,3046,211,252,167,1020,Commanche,C7757,0
2951,41,5,67,-4,1376,220,229,145,2126,Rawah,C7202,0
3216,334,6,0,0,4648,206,232,164,371,Rawah,C8771,0
