Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type
3066,73,8,42,7,721,230,225,128,1718,Commanche,C7202
2593,129,3,180,26,210,225,237,148,1110,Rawah,C4744
2834,41,14,268,43,2181,221,209,120,1943,Commanche,C4758
2685,29,20,150,54,1639,209,192,112,1528,Rawah,C7745
3364,311,17,853,195,4473,170,225,194,2685,Commanche,C8771
3111,29,12,162,25,3079,216,213,131,1383,Commanche,C7202
3246,305,20,421,107,2324,161,225,203,150,Commanche,C7757
3110,315,9,120,12,2167,196,233,176,1959,Rawah,C7745
2912,50,26,335,134,4201,221,176,74,874,Rawah,C7745
3115,80,23,361,90,2268,243,192,67,1761,Commanche,C7757
2857,96,20,150,44,3068,248,206,78,2160,Commanche,C7757
3068,78,14,170,13,3561,237,214,105,242,Rawah,C7745
3090,52,5,469,50,2772,223,228,141,1589,Commanche,C7756
2959,175,16,417,56,4523,227,247,146,484,Rawah,C7746
3067,294,6,631,68,5603,204,239,174,3475,Rawah,C7745
3120,324,15,324,52,268,182,223,181,1592,Neota,C7201
2777,36,8,270,101,2410,220,221,137,2546,Rawah,C4744
2710,312,14,60,6,2347,183,229,187,5198,Rawah,C4744
2863,61,12,175,7,3046,230,214,115,4374,Rawah,C4744
3197,345,16,30,9,1678,186,212,164,451,Rawah,C7202
2721,59,11,192,41,2105,228,217,120,5454,Rawah,C7745
2402,328,6,85,4,1338,206,233,166,722,Commanche,C4703
3061,215,11,604,2,240,209,251,177,1205,Commanche,C7202
2840,306,28,247,90,1277,131,211,214,1273,Commanche,C4758
2868,29,15,0,0,3165,213,206,125,4548,Rawah,C4744
3200,62,4,430,17,5447,223,232,145,2247,Rawah,C7201
3038,67,18,0,0,1867,235,201,91,1854,Rawah,C7746
2995,71,10,362,20,5813,231,221,121,3750,Rawah,C7745
2568,71,17,360,30,497,237,204,93,2835,Rawah,C7745
2978,80,4,30,3,5356,225,232,142,2126,Rawah,C7202
3021,24,13,335,17,1826,212,212,134,1499,Commanche,C7756
2934,177,21,228,59,4387,225,246,143,1574,Rawah,C4744
3155,83,15,297,19,3209,240,213,99,4849,Rawah,C7745
3186,241,6,67,16,1121,209,245,174,95,Commanche,C7202
3121,198,3,484,51,2024,218,242,160,2471,Commanche,C7756
2603,51,9,0,0,743,225,221,129,5820,Rawah,C7745
3021,347,13,30,10,4080,196,219,162,3851,Rawah,C7102
2909,321,20,95,52,6226,165,217,190,4520,Rawah,C7700
3176,355,17,134,41,1770,189,207,154,2160,Commanche,C7757
3257,356,10,242,22,1667,204,222,156,1045,Commanche,C7755
2889,100,24,330,217,1226,251,200,64,782,Commanche,C4758
2884,352,19,564,188,2671,183,203,155,1953,Rawah,C7745
2975,87,14,212,25,4885,240,216,104,4331,Rawah,C7745
3259,327,19,150,32,1541,170,215,183,2741,Rawah,C7746
3187,256,4,175,6,3360,210,242,170,1430,Commanche,C7756
3066,170,12,30,-9,939,229,245,146,1674,Rawah,C7745
3044,102,24,379,177,6231,252,200,62,3973,Rawah,C7745
2302,348,6,0,0,127,209,231,160,192,Cache,C4703
2993,355,3,242,40,3733,215,234,157,1871,Rawah,C7745
2240,121,41,212,129,907,250,171,0,323,Cache,C2704
2923,188,2,30,1,1832,219,240,157,2490,Commanche,C7756
2983,346,2,60,7,5689,215,235,158,2084,Rawah,C7201
2894,86,7,437,46,1566,230,229,132,2821,Commanche,C7755
2752,66,21,150,8,1784,235,193,79,1680,Commanche,C4703
2917,97,18,108,26,2101,246,211,87,1635,Commanche,C7755
2929,166,20,162,13,5026,233,243,132,4482,Rawah,C7746
3047,260,9,789,48,5745,197,245,187,3465,Rawah,C7745
3176,184,15,382,43,382,223,249,155,4857,Neota,C7201
2808,340,21,120,13,1637,171,205,170,1695,Commanche,C4758
2408,41,19,120,24,663,219,196,105,1332,Cache,C2706
3199,75,21,30,10,2095,240,196,77,2292,Rawah,C7745
3063,327,25,212,56,2672,152,203,186,2374,Commanche,C7700
3376,341,14,524,153,4759,189,218,167,2833,Commanche,C8772
2968,327,18,216,64,2366,172,216,182,895,Commanche,C7201
3051,54,15,67,11,4650,228,207,110,426,Rawah,C7746
3254,351,11,85,9,722,199,221,159,1288,Neota,C8772
3183,239,1,212,7,4928,216,240,161,2412,Rawah,C7202
2944,130,8,242,32,3958,233,236,135,1663,Rawah,C4744
2995,2,7,210,6,1601,210,226,154,1742,Rawah,C7201
3132,260,10,560,-62,708,196,246,188,1252,Neota,C7201
3148,339,12,30,6,1200,195,223,167,2300,Rawah,C7201
3204,3,24,150,46,4207,181,188,138,1482,Rawah,C8771
2627,35,11,301,-19,342,219,215,131,1415,Rawah,C4744
3172,218,11,258,-7,4592,207,251,179,1129,Commanche,C7202
3056,9,17,268,81,1250,198,203,139,421,Commanche,C7700
3247,282,13,335,53,3034,184,241,196,1015,Commanche,C7755
2926,96,6,258,13,3577,231,231,133,4497,Rawah,C4744
3122,276,2,395,85,2550,213,239,164,1307,Commanche,C7756
1982,47,18,108,22,240,223,197,102,531,Cache,C2702
2428,203,10,480,122,914,215,250,168,1249,Cache,C2717
3095,334,18,350,94,2491,175,213,175,2402,Commanche,C7700
2954,100,18,361,-53,564,246,213,89,1953,Rawah,C7745
2103,275,29,313,105,446,131,232,234,708,Cache,C4703
3044,36,7,499,99,2773,220,225,141,1717,Commanche,C7756
2525,73,19,300,82,926,239,199,83,1033,Commanche,C4704
3057,86,10,330,53,5610,235,223,119,4214,Rawah,C7745
2940,11,2,30,0,1892,217,234,155,404,Commanche,C7101
2968,27,11,192,0,4478,215,217,137,2010,Rawah,C7745
2338,20,23,67,32,1154,198,185,116,972,Cache,C4703
2726,145,30,201,89,1591,245,219,80,1235,Commanche,C4758
2761,99,23,67,43,2060,250,201,65,765,Commanche,C4758
3267,276,25,162,60,1173,145,236,226,2442,Rawah,C8772
3259,185,11,192,59,2885,222,248,158,212,Commanche,C7201
2955,195,16,180,33,5336,215,252,166,3006,Rawah,C7745
3422,188,13,967,73,3312,221,249,159,1231,Commanche,C8771
2715,159,7,30,0,1337,228,242,146,2207,Rawah,C7102
3001,23,17,150,2,1360,208,202,126,1342,Commanche,C7755
1939,26,34,30,30,95,183,146,78,541,Cache,C2702
2985,176,28,769,157,4353,222,242,134,1489,Commanche,C7757
3191,350,21,511,122,3810,179,201,157,1758,Commanche,C8772
2939,307,14,277,141,4838,180,231,191,4925,Rawah,C7745
2790,0,18,350,122,931,190,203,147,2334,Commanche,C7757
2921,90,12,330,111,330,239,220,110,674,Rawah,C7745
2605,18,7,0,0,2245,215,226,148,1292,Commanche,C4703
2581,36,7,175,19,1260,220,225,141,4887,Rawah,C6731
3324,257,16,594,139,4383,180,248,205,2519,Commanche,C8771
3054,57,19,446,8,3037,229,196,92,216,Rawah,C7745
3388,350,30,283,95,2365,151,175,152,2568,Rawah,C8772
3370,107,6,285,47,1716,230,233,137,3170,Neota,C8771
2798,3,10,324,36,1571,206,220,152,1236,Rawah,C4744
3027,2,12,60,0,940,204,217,151,162,Commanche,C7700
3180,238,21,566,114,6061,179,253,207,1777,Rawah,C7746
2956,91,10,0,0,2539,235,225,120,1786,Commanche,C7201
2975,241,5,642,79,6115,211,244,171,5942,Rawah,C7745
2937,167,24,0,0,3247,231,241,127,1064,Commanche,C4758
3013,291,19,242,97,2937,163,233,209,2108,Commanche,C7757
3391,113,12,752,236,1513,240,228,116,1243,Neota,C7755
2894,343,22,295,81,2831,169,201,166,1765,Commanche,C7757
3121,43,9,192,47,5179,222,220,133,3007,Rawah,C7746
2098,298,25,42,20,663,143,222,216,153,Cache,C4703
2763,19,14,30,7,1622,209,210,136,2424,Commanche,C6102
2974,304,7,808,184,1019,201,237,175,2394,Commanche,C7756
3207,130,15,306,46,1050,243,231,113,2008,Neota,C7202
3106,96,11,42,3,2176,237,225,117,1987,Rawah,C7745
2836,11,14,417,106,120,204,210,141,1003,Commanche,C4704
3005,65,4,488,117,2474,223,231,143,1806,Commanche,C7756
3427,33,16,800,78,3384,215,205,121,1608,Commanche,C8772
2354,310,25,342,164,1357,143,213,206,466,Cache,C4703
2710,34,14,437,53,474,217,210,125,805,Commanche,C4704
3360,288,13,446,20,3300,182,238,196,1706,Rawah,C8772
2912,335,15,42,5,1392,186,219,172,1560,Commanche,C7202
2837,32,21,255,172,258,211,190,107,1464,Rawah,C7746
2769,26,10,42,0,1809,215,218,138,2801,Rawah,C7745
2902,113,12,60,0,1380,241,227,114,1499,Rawah,C7746
3327,88,15,85,14,3600,241,214,99,2574,Commanche,C7202
3034,22,17,120,10,3928,207,200,126,2502,Rawah,C7700
2918,185,22,576,214,604,218,249,153,1719,Commanche,C2705
1964,51,26,30,16,210,222,173,69,600,Cache,C2702
3087,27,24,124,12,1245,201,179,104,731,Rawah,C7201
3142,57,8,30,-2,2203,226,223,131,2750,Rawah,C7202
3205,130,19,424,103,319,247,226,100,4334,Neota,C7201
2964,89,10,190,35,618,236,224,119,2292,Commanche,C7756
2833,66,11,306,150,330,231,217,117,1677,Rawah,C7745
3191,9,6,268,26,1329,214,228,152,2125,Neota,C7202
2602,267,5,153,33,1396,207,242,173,1387,Commanche,C4704
2736,150,17,270,63,1026,240,237,121,1556,Commanche,C2705
2867,243,20,85,28,2601,176,252,209,2419,Commanche,C4758
3016,71,11,0,0,2067,233,218,115,3448,Commanche,C7702
2753,16,12,228,-4,1340,210,215,141,1290,Rawah,C7202
3073,63,6,0,0,1423,226,227,135,3154,Commanche,C7202
2848,17,15,228,53,3301,206,207,135,912,Commanche,C7756
2880,354,12,212,10,716,200,219,157,1425,Commanche,C7756
2557,30,25,170,72,1006,204,177,98,1445,Commanche,C4703
3090,297,8,484,57,313,198,238,179,1296,Commanche,C7756
2983,20,10,644,254,3324,213,218,141,1340,Rawah,C4744
3011,281,8,819,113,5826,199,241,182,6011,Rawah,C7745
2276,35,30,0,0,1589,201,160,76,785,Cache,C6102
2690,205,34,150,71,1860,179,247,179,1128,Commanche,C2705
2912,275,33,324,116,2244,117,227,239,1310,Commanche,C7757
2308,295,15,67,5,1470,178,235,197,513,Cache,C4703
3287,221,4,603,103,537,215,244,166,1405,Neota,C7202
2470,323,17,277,66,400,174,220,185,1401,Commanche,C4703
3150,132,13,212,34,1380,240,233,121,1809,Commanche,C4758
2549,70,10,162,28,42,231,221,123,706,Cache,C2717
2421,86,25,175,47,731,247,189,56,674,Cache,C2702
3161,196,8,342,20,309,218,247,164,2955,Commanche,C7755
3354,180,13,474,25,916,224,248,153,4317,Neota,C7756
3101,149,7,60,-3,2178,229,240,143,2281,Rawah,C7746
3003,63,20,458,14,497,233,194,83,1543,Rawah,C7745
2798,337,14,60,17,3846,189,220,170,5461,Rawah,C7745
3318,23,8,150,53,1952,216,223,144,1967,Neota,C7202
2778,61,22,190,2,1240,232,190,79,2311,Commanche,C7755
2781,33,7,0,0,2034,219,226,143,2985,Rawah,C7202
2839,128,6,42,1,2955,230,236,140,2989,Rawah,C7202
3418,273,15,969,237,4741,180,243,202,2926,Commanche,C8772
2653,21,10,30,-2,2370,214,219,141,865,Commanche,C7757
2988,347,8,201,10,5126,206,228,160,6098,Rawah,C7102
2111,317,31,150,72,192,124,196,204,752,Cache,C4703
3017,7,8,192,19,3782,211,225,151,2236,Rawah,C7745
3044,124,5,481,10,6467,229,236,141,3372,Rawah,C7102
3060,92,12,60,5,2676,238,222,112,3762,Rawah,C7201
2347,122,36,301,53,1064,253,186,27,631,Cache,C2717
2957,160,16,297,45,3373,235,242,132,1242,Rawah,C7745
3037,315,2,201,6,6272,214,237,161,3350,Rawah,C7745
2998,350,13,570,26,5532,195,217,160,6504,Rawah,C7102
3027,178,20,127,19,601,225,247,146,1381,Commanche,C7757
2381,61,28,85,42,270,229,171,56,300,Commanche,C2704
3226,103,8,30,-6,2550,234,230,127,1248,Rawah,C7202
2876,355,28,234,27,2394,163,178,145,1187,Commanche,C7757
3076,328,12,285,57,2751,190,226,175,782,Rawah,C7745
2532,149,3,270,12,430,223,239,151,1170,Rawah,C6731
2744,30,17,108,26,1565,213,201,119,2326,Rawah,C4744
2973,9,12,509,11,918,206,215,146,691,Commanche,C7755
3062,229,14,564,27,3087,198,252,189,1856,Commanche,C7202
2863,304,11,170,88,3771,191,235,184,5746,Rawah,C7745
3130,115,5,162,0,655,229,235,140,2382,Neota,C7101
2985,211,6,664,118,5654,216,245,166,4116,Rawah,C7745
3268,0,20,216,89,1651,186,198,146,2647,Commanche,C7757
2958,234,8,360,83,4237,206,248,179,1712,Rawah,C4744
2615,13,26,60,22,1621,185,177,120,6787,Rawah,C7745
3135,248,12,95,15,5636,195,249,192,2950,Rawah,C7201
2495,262,2,0,0,805,215,239,162,5560,Rawah,C6101
3399,333,8,883,60,1343,202,230,167,1706,Commanche,C8771
3158,234,20,60,-12,2195,182,253,204,3384,Rawah,C7745
2744,95,27,270,114,1061,251,188,48,886,Commanche,C4758
2922,192,11,510,9,3649,219,249,162,4084,Rawah,C4744
2635,331,8,365,84,1566,201,230,168,1765,Commanche,C2703
3153,99,17,30,-9,1518,245,215,93,1399,Rawah,C7745
3024,135,9,703,214,721,235,236,133,1256,Rawah,C7745
2706,32,4,210,7,42,219,230,147,726,Commanche,C6102
3301,120,17,696,21,972,247,224,100,5520,Neota,C8776
2692,8,5,90,3,1871,214,230,153,5486,Rawah,C7745
2634,47,10,212,6,1092,224,217,127,1489,Commanche,C4704
3089,16,4,210,5,5113,216,231,152,1148,Rawah,C7745
2926,66,6,42,7,3761,227,227,135,6336,Rawah,C7745
3232,315,11,30,9,4023,191,231,180,1302,Rawah,C7201
3365,127,14,488,74,1999,243,230,113,2898,Neota,C8771
2676,32,9,216,5,1324,218,220,137,1445,Rawah,C4744
2754,333,13,42,10,2143,191,223,172,457,Commanche,C7755
2594,85,6,313,49,577,228,230,136,1006,Rawah,C4201
2927,270,9,0,0,1852,197,243,186,1282,Commanche,C7101
2785,98,13,330,24,1499,240,222,110,1087,Commanche,C4704
3250,12,11,510,174,859,209,217,145,807,Rawah,C7201
3030,298,24,547,-90,1973,147,224,214,1790,Commanche,C7757
3159,346,15,283,51,3189,189,214,163,2467,Commanche,C7755
2582,95,8,150,6,932,234,228,126,210,Rawah,C7745
3133,27,12,446,40,2789,215,215,135,2713,Commanche,C7756
2924,344,16,42,11,454,185,213,165,1651,Commanche,C7700
3013,225,2,268,49,509,217,240,161,514,Neota,C7201
2980,46,14,700,134,1587,224,209,116,2828,Commanche,C7757
3185,22,7,390,55,4597,216,225,146,2335,Rawah,C7745
3187,272,23,849,114,3536,154,240,222,2186,Commanche,C7755
3249,274,13,426,94,3986,184,243,198,1641,Commanche,C8772
2587,5,21,67,29,424,189,195,139,1921,Rawah,C7745
3205,322,15,218,54,2718,180,223,183,454,Commanche,C7201
2873,22,23,210,71,828,199,185,114,2041,Rawah,C7700
2969,297,14,331,93,2787,180,235,195,2308,Rawah,C7745
3139,223,12,60,-1,2419,205,251,182,953,Commanche,C7202
2761,327,16,60,9,1983,181,221,179,2685,Rawah,C7745
3368,298,18,860,230,4052,166,230,204,2419,Commanche,C7757
2972,264,17,242,43,5884,175,246,209,1383,Rawah,C7745
3048,318,13,285,5,365,187,228,182,469,Neota,C7201
3021,70,9,90,5,1979,230,223,125,3489,Commanche,C7702
3115,99,16,300,140,2065,245,216,95,3752,Rawah,C7745
3021,130,12,591,56,5534,239,233,123,5907,Rawah,C4744
2942,79,16,30,10,3900,239,210,96,5106,Rawah,C7745
2864,103,11,162,35,1513,238,226,118,1991,Commanche,C2705
2840,24,6,295,90,2828,217,227,147,2856,Rawah,C4744
3255,342,26,458,113,3843,157,191,166,2096,Commanche,C7755
3321,305,8,858,107,1115,199,236,176,2359,Commanche,C7756
3307,324,13,618,52,3464,188,226,178,3547,Commanche,C8776
3079,298,16,95,18,3688,173,232,199,751,Rawah,C7745
3142,270,4,90,12,1273,208,241,171,638,Commanche,C7202
3315,7,12,162,-16,1507,205,215,147,1879,Neota,C8776
2802,182,21,120,7,1889,221,248,149,1350,Commanche,C4758
2883,141,9,150,20,1986,234,238,135,2541,Rawah,C7745
3304,54,10,342,45,2503,226,218,125,1434,Commanche,C8771
3367,22,25,339,133,1965,196,178,108,2079,Rawah,C8772
3163,153,7,30,3,3740,229,241,144,1825,Commanche,C7101
2811,343,27,268,55,1323,156,189,165,1617,Commanche,C7700
2173,22,13,30,-1,1271,211,211,134,886,Cache,C6102
3096,35,11,503,8,2040,219,215,130,1237,Commanche,C7756
3211,106,21,150,26,1560,250,209,77,1753,Rawah,C7745
2281,346,16,228,123,485,186,212,163,1533,Cache,C4703
3000,146,11,108,9,212,235,239,134,1674,Commanche,C7202
2837,125,10,190,38,1182,236,233,127,3154,Commanche,C7755
2856,78,26,295,184,1354,242,184,56,977,Commanche,C4758
3017,85,3,42,1,3108,223,234,147,1530,Commanche,C7202
3261,114,30,234,36,2047,254,195,46,124,Commanche,C8772
3130,18,19,1024,261,2787,202,198,127,2051,Commanche,C7700
2922,279,47,60,22,2491,0,194,252,792,Commanche,C7201
2927,84,24,306,122,2751,245,192,63,1284,Commanche,C4703
3071,72,12,778,99,2420,233,217,114,2275,Commanche,C7756
3221,135,28,778,340,1134,250,214,71,2676,Rawah,C7745
2575,245,12,384,115,2326,196,249,190,417,Commanche,C2703
2743,107,21,201,44,2179,250,211,79,511,Commanche,C4703
2335,45,26,150,65,658,217,174,77,883,Cache,C4703
2883,328,9,0,0,4358,199,230,170,5945,Rawah,C7102
3281,40,8,256,38,2041,221,222,136,2516,Rawah,C8772
2781,356,15,95,16,780,196,213,154,2420,Commanche,C4758
3029,105,5,242,6,2860,228,234,140,1412,Commanche,C7756
2490,237,13,67,6,1187,196,251,191,953,Cache,C4703
2910,194,13,420,129,1260,218,250,164,1699,Commanche,C4704
2519,302,10,30,1,953,191,235,184,1638,Commanche,C7757
3062,76,4,324,43,1293,225,232,143,2845,Rawah,C7745
2355,33,10,457,196,1266,218,218,135,598,Cache,C2717
3158,79,8,192,3,5165,231,226,128,2820,Rawah,C7745
3103,53,7,218,5,2280,224,224,134,2254,Commanche,C7756
3115,216,17,134,50,2460,200,254,185,900,Commanche,C7202
3011,52,6,577,167,5519,223,227,140,5161,Rawah,C4744
2650,23,35,285,154,927,177,143,81,1209,Commanche,C4758
3159,186,10,212,-5,3102,222,247,0,1243,Commanche,C7756
2878,279,27,446,71,2297,137,232,229,454,Commanche,C7757
2955,344,10,30,0,4743,199,224,163,1198,Rawah,C7745
2889,64,9,218,84,685,229,221,125,930,Commanche,C7757
3190,263,8,210,22,987,200,244,183,170,Commanche,C7202
3163,146,9,182,30,964,233,239,138,2110,Neota,C7202
2998,337,2,469,80,4375,215,236,159,1939,Rawah,C4744
3089,83,11,150,30,1753,236,220,114,3082,Commanche,C7757
2990,121,6,90,19,1611,230,235,139,1756,Commanche,C7756
2814,293,17,0,0,1873,171,234,202,1249,Commanche,C7202
3025,131,25,175,43,824,251,217,78,2799,Commanche,C7757
3112,274,14,417,36,3539,182,243,200,1426,Commanche,C4758
3206,108,5,150,7,4964,229,234,138,2032,Rawah,C7201
3156,312,6,175,40,2704,203,235,172,663,Commanche,C7700
2938,17,26,240,49,2257,190,177,114,1575,Commanche,C7700
2533,118,7,240,-6,674,232,234,134,5465,Rawah,C6731
3211,200,16,376,34,2512,212,252,170,1031,Rawah,C7745
2602,73,14,175,32,726,236,213,105,2250,Rawah,C4744
2723,152,10,67,9,2290,233,240,137,4207,Rawah,C4744
3335,211,11,85,8,2586,211,250,174,630,Commanche,C8771
2620,62,22,306,76,1020,232,189,78,1332,Rawah,C7746
3268,76,18,603,-17,4178,239,204,89,2623,Rawah,C7745
3098,355,21,0,0,2072,181,198,151,2471,Commanche,C7756
3014,93,10,150,36,1666,237,224,118,1819,Rawah,C7201
3263,346,12,382,92,2569,196,220,163,2468,Commanche,C7700
3127,62,19,402,81,234,232,196,89,1369,Rawah,C7201
2897,155,5,210,14,2437,226,240,149,2455,Commanche,C7702
2906,153,7,127,13,5214,229,240,145,4686,Rawah,C6101
2993,291,7,503,-41,1622,199,239,179,1771,Commanche,C7755
3029,302,6,0,0,3144,204,237,173,2580,Commanche,C7202
3155,16,17,201,42,4255,202,202,132,1651,Rawah,C7202
3239,288,5,579,64,430,207,239,171,888,Commanche,C7756
2962,149,4,190,13,4221,225,239,149,5639,Rawah,C7745
2734,322,14,85,26,1471,184,226,181,2336,Rawah,C7745
2743,332,22,234,17,1784,162,205,179,1471,Commanche,C4758
3040,244,17,277,28,5666,183,251,203,1956,Rawah,C7201
2576,56,7,552,20,1266,225,225,134,1557,Commanche,C4704
2976,263,6,485,0,5291,206,243,175,1595,Rawah,C7202
2896,340,5,0,0,3379,210,233,162,1507,Rawah,C7202
3093,23,13,721,-4,1879,212,213,135,3223,Commanche,C7755
2894,329,17,247,26,1082,177,217,179,638,Commanche,C7202
3178,309,10,592,3,3820,193,234,181,4138,Rawah,C7745
3187,348,21,255,40,4416,175,200,160,1641,Rawah,C8771
3113,150,18,212,42,234,241,236,118,870,Commanche,C7756
3160,311,13,127,8,3877,184,231,186,1742,Rawah,C7700
3350,38,21,192,29,2287,215,190,102,1996,Commanche,C7755
2655,191,29,201,106,2454,204,247,158,1036,Commanche,C2705
3175,117,10,0,0,2958,237,231,125,5139,Rawah,C7745
2807,217,16,524,81,3894,202,254,184,1640,Commanche,C4758
3028,38,18,1034,159,2612,217,198,111,1236,Commanche,C7700
3053,265,11,30,6,841,192,245,192,1648,Commanche,C7202
2067,62,23,124,17,646,232,187,75,785,Cache,C2703
3396,255,7,379,55,3558,205,244,178,2358,Commanche,C8771
3157,311,14,735,13,6302,180,229,188,1321,Rawah,C7746
2890,45,15,95,12,1820,223,207,115,2455,Commanche,C7201
3090,109,17,247,-12,1127,247,218,93,1008,Rawah,C7745
3198,120,19,67,0,3229,249,221,92,902,Commanche,C7757
2587,43,11,234,44,1919,222,217,128,2080,Commanche,C4704
2980,155,5,268,48,1698,226,240,149,2497,Commanche,C7756
2685,25,19,30,15,1476,207,196,120,1718,Commanche,C4758
2945,112,12,90,-9,3469,240,227,115,6307,Rawah,C7102
2816,132,14,95,17,1128,242,232,117,3046,Commanche,C7755
2623,70,6,175,11,685,227,228,135,1036,Rawah,C4744
3076,358,21,371,16,1213,184,197,147,2177,Commanche,C7757
3359,196,22,339,73,4455,209,252,167,2918,Commanche,C7757
2915,77,15,631,-16,1974,238,212,101,2869,Commanche,C7202
2696,147,18,210,57,1931,241,235,116,1396,Rawah,C7746
3250,170,5,457,137,1200,224,242,153,2107,Rawah,C7745
2770,82,18,395,53,604,241,207,89,2588,Rawah,C7745
2853,15,14,108,43,108,207,210,138,362,Rawah,C7746
3249,178,5,569,139,1661,223,243,155,2371,Commanche,C7755
2306,342,16,85,22,534,185,214,167,808,Cache,C4703
2472,134,15,170,31,300,242,232,116,1006,Commanche,C2703
2970,182,18,124,3,2218,222,249,152,3089,Commanche,C7757
2928,112,19,162,-2,4425,249,217,88,3257,Rawah,C7745
2908,264,7,362,110,1848,202,244,181,1006,Commanche,C7755
2951,258,26,234,66,5130,150,244,227,1398,Rawah,C7745
2776,56,9,150,13,2966,226,222,130,5328,Rawah,C4744
3004,85,10,228,36,4032,235,223,119,2259,Rawah,C7746
3343,107,11,604,120,3141,238,227,119,2672,Commanche,C7756
2861,338,8,30,0,2750,202,228,165,1940,Commanche,C7102
3149,18,10,566,56,3301,213,220,143,3168,Rawah,C7745
3216,271,10,90,28,4978,193,243,189,636,Rawah,C7201
3080,329,14,201,18,466,186,223,176,849,Neota,C7201
2944,104,12,85,12,3780,240,225,114,1342,Rawah,C7746
3174,89,9,335,31,4286,234,225,122,800,Rawah,C7745
2610,3,13,108,27,1448,202,215,149,4943,Rawah,C4744
2968,51,10,30,0,3373,225,218,126,6138,Rawah,C7102
2691,88,12,42,5,2059,238,220,110,466,Commanche,C4703
2899,118,8,342,35,2163,234,233,130,720,Commanche,C7755
2962,281,4,485,17,4326,209,240,169,5671,Rawah,C4744
3037,35,8,488,59,5408,219,223,139,6263,Rawah,C4744
2909,305,19,242,31,2123,165,226,201,1406,Commanche,C7755
3258,61,2,579,110,825,221,234,149,1986,Rawah,C7202
2961,46,13,277,-9,825,224,211,119,1616,Commanche,C7756
2154,20,36,134,-26,658,170,140,84,582,Cache,C4703
2932,118,12,300,68,2698,241,229,116,1947,Rawah,C4744
3179,337,12,592,170,834,194,224,169,1948,Commanche,C7700
2283,322,23,228,71,1167,154,209,192,792,Cache,C4703
3087,245,7,270,20,1289,206,246,177,1106,Rawah,C7745
3386,1,14,624,99,2263,199,212,150,1425,Commanche,C7756
2626,325,21,255,129,828,162,212,187,420,Commanche,C7757
3195,331,13,295,56,3660,189,223,174,1895,Commanche,C7755
2905,112,5,216,8,2206,229,234,139,2448,Rawah,C7745
2953,18,18,127,20,376,204,201,129,1443,Commanche,C7700
2744,304,19,108,39,2258,163,226,202,570,Commanche,C7757
3314,139,19,892,198,2610,245,231,107,2353,Commanche,C7757
3407,307,9,182,34,2370,195,235,180,2598,Commanche,C8771
2861,358,8,446,63,2184,208,226,155,1816,Rawah,C4744
3043,348,19,492,76,3038,180,205,161,553,Commanche,C7757
2936,246,6,408,40,5877,207,245,176,5778,Rawah,C7745
2771,123,12,150,22,1679,240,231,120,2632,Rawah,C7745
3122,165,7,30,-3,1348,227,243,149,2133,Rawah,C7202
3187,222,7,451,67,5980,212,247,172,2942,Rawah,C7201
2908,61,13,42,0,1950,230,211,111,2098,Commanche,C7202
2982,237,16,306,79,5244,189,252,198,1414,Rawah,C7746
2939,71,16,124,14,890,236,208,99,2032,Commanche,C7756
